Time stamp,AC-power 1,AC-power 2,AC-power 3,Sum, 24 kW PV plant
2016-06-19 12:30:00,983,1008,998,2989,17934
2016-06-19 12:40:00,1043,1089,1072,3204,19224
2016-06-19 12:50:00,936,977,976,2889,17334
2016-06-19 13:00:00,954,1009,1012,2975,17850
2016-06-19 13:10:00,1060,1086,1089,3235,19410
2016-06-19 13:20:00,1046,1079,1071,3196,19176
2016-06-19 13:30:00,1063,1093,1094,3250,19500
2016-06-19 13:40:00,1049,1080,1076,3205,19230
2016-06-19 13:50:00,958,995,992,2945,17670
2016-06-19 14:00:00,886,917,910,2713,16278
2016-06-19 14:10:00,801,827,825,2453,14718
2016-06-19 14:20:00,946,988,985,2919,17514
2016-06-19 14:30:00,1016,1032,1034,3082,18492
2016-06-19 14:40:00,918,940,939,2797,16782
2016-06-19 14:50:00,861,890,883,2634,15804
2016-06-19 15:00:00,691,714,707,2112,12672
2016-06-19 15:10:00,718,745,742,2205,13230
2016-06-19 15:20:00,916,943,935,2794,16764
2016-06-19 15:30:00,907,933,931,2771,16626
2016-06-19 15:40:00,669,693,693,2055,12330
2016-06-19 15:50:00,897,923,919,2739,16434
2016-06-19 16:00:00,857,881,878,2616,15696
2016-06-19 16:10:00,766,791,782,2339,14034
2016-06-19 16:20:00,733,761,754,2248,13488
2016-06-19 16:30:00,743,764,763,2270,13620
2016-06-19 16:40:00,678,701,699,2078,12468
2016-06-19 16:50:00,643,662,660,1965,11790
2016-06-19 17:00:00,654,673,667,1994,11964
2016-06-19 17:10:00,543,564,554,1661,9966
2016-06-19 17:20:00,523,543,540,1606,9636
2016-06-19 17:30:00,498,519,519,1536,9216
2016-06-19 17:40:00,428,456,453,1337,8022
2016-06-19 17:50:00,366,389,390,1145,6870
2016-06-19 18:00:00,225,248,243,716,4296
2016-06-19 18:10:00,310,334,327,971,5826
2016-06-19 18:20:00,260,282,272,814,4884
2016-06-19 18:30:00,240,262,255,757,4542
2016-06-19 18:40:00,161,181,177,519,3114
2016-06-19 18:50:00,100,145,140,385,2310
2016-06-19 19:00:00,43,85,62,190,1140
2016-06-19 19:10:00,31,65,31,127,762
2016-06-19 19:20:00,45,66,32,143,858
2016-06-19 19:30:00,64,85,68,217,1302
2016-06-19 19:40:00,99,46,105,250,1500
2016-06-19 19:50:00,72,65,85,222,1332
2016-06-19 20:00:00,44,58,60,162,972
2016-06-19 20:10:00,29,39,36,104,624
2016-06-19 20:20:00,19,35,22,76,456
2016-06-19 20:30:00,20,27,17,64,384
2016-06-19 20:40:00,17,20,17,54,324
2016-06-19 20:50:00,12,16,16,44,264
2016-06-19 21:00:00,7,14,12,33,198
2016-06-19 21:10:00,2,10,6,18,108
2016-06-19 21:20:00,3,2,2,7,42
2016-06-19 21:30:00,0,0,0,0,0
2016-06-19 21:40:00,0,0,0,0,0
2016-06-19 21:50:00,0,0,0,0,0
2016-06-19 22:00:00,0,0,0,0,0
2016-06-19 22:10:00,0,0,0,0,0
2016-06-19 22:20:00,0,0,0,0,0
2016-06-19 22:30:00,0,0,0,0,0
2016-06-20 03:50:00,0,0,0,0,0
2016-06-20 04:00:00,0,0,0,0,0
2016-06-20 04:10:00,0,0,0,0,0
2016-06-20 04:20:00,0,0,0,0,0
2016-06-20 04:30:00,0,0,0,0,0
2016-06-20 04:40:00,1,2,1,4,24
2016-06-20 04:50:00,5,8,1,14,84
2016-06-20 05:00:00,7,14,3,24,144
2016-06-20 05:10:00,8,20,7,35,210
2016-06-20 05:20:00,14,29,13,56,336
2016-06-20 05:30:00,23,41,26,90,540
2016-06-20 05:40:00,22,34,27,83,498
2016-06-20 05:50:00,54,66,66,186,1116
2016-06-20 06:00:00,24,71,31,126,756
2016-06-20 06:10:00,28,61,32,121,726
2016-06-20 06:20:00,59,33,65,157,942
2016-06-20 06:30:00,78,73,85,236,1416
2016-06-20 06:40:00,55,113,110,278,1668
2016-06-20 06:50:00,65,103,99,267,1602
2016-06-20 07:00:00,66,135,125,326,1956
2016-06-20 07:10:00,196,203,151,550,3300
2016-06-20 07:20:00,103,136,128,367,2202
2016-06-20 07:30:00,75,142,142,359,2154
2016-06-20 07:40:00,221,248,245,714,4284
2016-06-20 07:50:00,209,230,227,666,3996
2016-06-20 08:00:00,259,276,274,809,4854
2016-06-20 08:10:00,200,220,216,636,3816
2016-06-20 08:20:00,232,211,171,614,3684
2016-06-20 08:30:00,315,285,259,859,5154
2016-06-20 08:40:00,509,523,530,1562,9372
2016-06-20 08:50:00,620,640,639,1899,11394
2016-06-20 09:00:00,486,508,504,1498,8988
2016-06-20 09:10:00,391,412,408,1211,7266
2016-06-20 09:20:00,587,610,605,1802,10812
2016-06-20 09:30:00,522,543,539,1604,9624
2016-06-20 09:40:00,579,599,598,1776,10656
2016-06-20 09:50:00,560,581,579,1720,10320
2016-06-20 10:00:00,552,578,577,1707,10242
2016-06-20 10:10:00,670,700,699,2069,12414
2016-06-20 10:20:00,777,802,798,2377,14262
2016-06-20 10:30:00,929,951,945,2825,16950
2016-06-20 10:40:00,868,894,892,2654,15924
2016-06-20 10:50:00,932,955,957,2844,17064
2016-06-20 11:00:00,945,972,969,2886,17316
2016-06-20 11:10:00,991,1012,1009,3012,18072
2016-06-20 11:20:00,1033,1060,1051,3144,18864
2016-06-20 11:30:00,819,846,836,2501,15006
2016-06-20 11:40:00,785,813,804,2402,14412
2016-06-20 11:50:00,1031,1060,1051,3142,18852
2016-06-20 12:00:00,967,999,991,2957,17742
2016-06-20 12:10:00,914,952,942,2808,16848
2016-06-20 12:20:00,957,992,986,2935,17610
2016-06-20 12:30:00,974,1002,997,2973,17838
2016-06-20 12:40:00,808,831,824,2463,14778
2016-06-20 12:50:00,657,683,677,2017,12102
2016-06-20 13:00:00,768,796,792,2356,14136
2016-06-20 13:10:00,898,920,918,2736,16416
2016-06-20 13:20:00,410,432,428,1270,7620
2016-06-20 13:30:00,200,222,220,642,3852
2016-06-20 13:40:00,199,246,73,518,3108
2016-06-20 13:50:00,155,146,114,415,2490
2016-06-20 14:00:00,68,192,231,491,2946
2016-06-20 14:10:00,182,325,11,518,3108
2016-06-20 14:20:00,216,246,125,587,3522
2016-06-20 14:30:00,232,257,243,732,4392
2016-06-20 14:40:00,274,294,292,860,5160
2016-06-20 14:50:00,293,314,313,920,5520
2016-06-20 15:00:00,188,209,209,606,3636
2016-06-20 15:10:00,206,140,208,554,3324
2016-06-20 15:20:00,277,243,264,784,4704
2016-06-20 15:30:00,222,241,238,701,4206
2016-06-20 15:40:00,148,215,87,450,2700
2016-06-20 15:50:00,143,273,22,438,2628
2016-06-20 16:00:00,94,214,108,416,2496
2016-06-20 16:10:00,127,112,167,406,2436
2016-06-20 16:20:00,130,185,152,467,2802
2016-06-20 16:30:00,167,229,263,659,3954
2016-06-20 16:40:00,186,145,184,515,3090
2016-06-20 16:50:00,177,217,143,537,3222
2016-06-20 17:00:00,115,115,147,377,2262
2016-06-20 17:10:00,73,125,165,363,2178
2016-06-20 17:20:00,77,73,96,246,1476
2016-06-20 17:30:00,59,45,66,170,1020
2016-06-20 17:40:00,29,54,37,120,720
2016-06-20 17:50:00,33,62,41,136,816
2016-06-20 18:00:00,63,76,51,190,1140
2016-06-20 18:10:00,56,66,63,185,1110
2016-06-20 18:20:00,35,72,40,147,882
2016-06-20 18:30:00,27,71,30,128,768
2016-06-20 18:40:00,28,58,28,114,684
2016-06-20 18:50:00,29,19,36,84,504
2016-06-20 19:00:00,26,16,29,71,426
2016-06-20 19:10:00,20,19,28,67,402
2016-06-20 19:20:00,17,17,23,57,342
2016-06-20 19:30:00,13,14,18,45,270
2016-06-20 19:40:00,10,13,14,37,222
2016-06-20 19:50:00,6,12,10,28,168
2016-06-20 20:00:00,5,8,7,20,120
2016-06-20 20:10:00,4,6,5,15,90
2016-06-20 20:20:00,3,5,3,11,66
2016-06-20 20:30:00,1,3,1,5,30
2016-06-20 20:40:00,0,1,0,1,6
2016-06-20 20:50:00,0,0,0,0,0
2016-06-20 21:00:00,0,0,0,0,0
2016-06-20 21:10:00,0,0,0,0,0
2016-06-20 21:20:00,0,0,0,0,0
2016-06-20 21:30:00,0,0,0,0,0
2016-06-20 21:40:00,0,0,0,0,0
2016-06-20 21:50:00,0,0,0,0,0
2016-06-21 04:10:00,0,0,0,0,0
2016-06-21 04:20:00,0,0,0,0,0
2016-06-21 04:30:00,0,0,0,0,0
2016-06-21 04:40:00,0,0,0,0,0
2016-06-21 04:50:00,0,0,0,0,0
2016-06-21 05:00:00,0,0,0,0,0
2016-06-21 05:10:00,2,3,2,7,42
2016-06-21 05:20:00,7,11,8,26,156
2016-06-21 05:30:00,16,40,18,74,444
2016-06-21 05:40:00,8,21,15,44,264
2016-06-21 05:50:00,21,57,17,95,570
2016-06-21 06:00:00,17,47,19,83,498
2016-06-21 06:10:00,27,57,37,121,726
2016-06-21 06:20:00,56,78,71,205,1230
2016-06-21 06:30:00,55,98,86,239,1434
2016-06-21 06:40:00,81,117,105,303,1818
2016-06-21 06:50:00,64,187,124,375,2250
2016-06-21 07:00:00,66,174,135,375,2250
2016-06-21 07:10:00,117,179,114,410,2460
2016-06-21 07:20:00,173,188,114,475,2850
2016-06-21 07:30:00,131,150,146,427,2562
2016-06-21 07:40:00,177,198,194,569,3414
2016-06-21 07:50:00,171,226,110,507,3042
2016-06-21 08:00:00,171,241,190,602,3612
2016-06-21 08:10:00,330,351,345,1026,6156
2016-06-21 08:20:00,337,362,357,1056,6336
2016-06-21 08:30:00,363,387,381,1131,6786
2016-06-21 08:40:00,400,421,413,1234,7404
2016-06-21 08:50:00,282,304,298,884,5304
2016-06-21 09:00:00,486,510,503,1499,8994
2016-06-21 09:10:00,337,358,354,1049,6294
2016-06-21 09:20:00,190,240,207,637,3822
2016-06-21 09:30:00,575,595,590,1760,10560
2016-06-21 09:40:00,771,793,787,2351,14106
2016-06-21 09:50:00,781,804,799,2384,14304
2016-06-21 10:00:00,371,393,389,1153,6918
2016-06-21 10:10:00,786,810,803,2399,14394
2016-06-21 10:20:00,487,508,503,1498,8988
2016-06-21 10:30:00,230,252,248,730,4380
2016-06-21 10:40:00,317,312,308,937,5622
2016-06-21 10:50:00,500,523,517,1540,9240
2016-06-21 11:00:00,649,670,662,1981,11886
2016-06-21 11:10:00,454,476,467,1397,8382
2016-06-21 11:20:00,415,438,430,1283,7698
2016-06-21 11:30:00,551,575,568,1694,10164
2016-06-21 11:40:00,587,609,604,1800,10800
2016-06-21 11:50:00,451,474,467,1392,8352
2016-06-21 12:00:00,784,805,795,2384,14304
2016-06-21 12:10:00,914,936,920,2770,16620
2016-06-21 12:20:00,924,944,931,2799,16794
2016-06-21 12:30:00,739,754,749,2242,13452
2016-06-21 12:40:00,760,781,774,2315,13890
2016-06-21 12:50:00,1099,1125,1116,3340,20040
2016-06-21 13:00:00,1075,1102,1102,3279,19674
2016-06-21 13:10:00,1089,1110,1110,3309,19854
2016-06-21 13:20:00,975,1001,998,2974,17844
2016-06-21 13:30:00,1085,1119,1113,3317,19902
2016-06-21 13:40:00,1004,1043,1040,3087,18522
2016-06-21 13:50:00,866,901,894,2661,15966
2016-06-21 14:00:00,884,903,897,2684,16104
2016-06-21 14:10:00,618,641,635,1894,11364
2016-06-21 14:20:00,536,555,551,1642,9852
2016-06-21 14:30:00,564,589,583,1736,10416
2016-06-21 14:40:00,554,576,567,1697,10182
2016-06-21 14:50:00,728,758,744,2230,13380
2016-06-21 15:00:00,748,771,757,2276,13656
2016-06-21 15:10:00,636,658,646,1940,11640
2016-06-21 15:20:00,641,666,656,1963,11778
2016-06-21 15:30:00,643,669,655,1967,11802
2016-06-21 15:40:00,782,809,794,2385,14310
2016-06-21 15:50:00,760,781,769,2310,13860
2016-06-21 16:00:00,819,857,847,2523,15138
2016-06-21 16:10:00,785,812,804,2401,14406
2016-06-21 16:20:00,721,750,737,2208,13248
2016-06-21 16:30:00,719,747,741,2207,13242
2016-06-21 16:40:00,673,708,692,2073,12438
2016-06-21 16:50:00,639,674,658,1971,11826
2016-06-21 17:00:00,592,635,617,1844,11064
2016-06-21 17:10:00,555,594,576,1725,10350
2016-06-21 17:20:00,509,548,528,1585,9510
2016-06-21 17:30:00,470,499,486,1455,8730
2016-06-21 17:40:00,430,452,440,1322,7932
2016-06-21 17:50:00,376,399,386,1161,6966
2016-06-21 18:00:00,333,359,351,1043,6258
2016-06-21 18:10:00,242,267,260,769,4614
2016-06-21 18:20:00,251,274,269,794,4764
2016-06-21 18:30:00,203,228,224,655,3930
2016-06-21 18:40:00,163,186,181,530,3180
2016-06-21 18:50:00,133,155,150,438,2628
2016-06-21 19:00:00,101,123,118,342,2052
2016-06-21 19:10:00,68,80,94,242,1452
2016-06-21 19:20:00,43,72,63,178,1068
2016-06-21 19:30:00,24,77,24,125,750
2016-06-21 19:40:00,2,119,2,123,738
2016-06-21 19:50:00,29,56,27,112,672
2016-06-21 20:00:00,25,50,26,101,606
2016-06-21 20:10:00,19,57,29,105,630
2016-06-21 20:20:00,47,70,70,187,1122
2016-06-21 20:30:00,92,48,103,243,1458
2016-06-21 20:40:00,31,56,45,132,792
2016-06-21 20:50:00,22,46,24,92,552
2016-06-21 21:00:00,7,39,20,66,396
2016-06-21 21:10:00,4,32,13,49,294
2016-06-21 21:20:00,5,27,11,43,258
2016-06-21 21:30:00,1,5,3,9,54
2016-06-21 21:40:00,0,0,0,0,0
2016-06-21 21:50:00,0,0,0,0,0
2016-06-21 22:00:00,0,0,0,0,0
2016-06-21 22:10:00,0,0,0,0,0
2016-06-21 22:20:00,0,0,0,0,0
2016-06-22 03:50:00,0,0,0,0,0
2016-06-22 04:00:00,0,0,0,0,0
2016-06-22 04:10:00,0,0,0,0,0
2016-06-22 04:20:00,0,0,0,0,0
2016-06-22 04:30:00,0,0,0,0,0
2016-06-22 04:40:00,1,4,3,8,48
2016-06-22 04:50:00,4,10,8,22,132
2016-06-22 05:00:00,16,35,22,73,438
2016-06-22 05:10:00,13,33,20,66,396
2016-06-22 05:20:00,4,12,11,27,162
2016-06-22 05:30:00,1,5,2,8,48
2016-06-22 05:40:00,1,3,2,6,36
2016-06-22 05:50:00,2,2,7,11,66
2016-06-22 06:00:00,7,17,9,33,198
2016-06-22 06:10:00,25,41,38,104,624
2016-06-22 06:20:00,26,49,51,126,756
2016-06-22 06:30:00,14,34,23,71,426
2016-06-22 06:40:00,11,33,22,66,396
2016-06-22 06:50:00,15,34,29,78,468
2016-06-22 07:00:00,25,47,37,109,654
2016-06-22 07:10:00,36,78,66,180,1080
2016-06-22 07:20:00,33,82,63,178,1068
2016-06-22 07:30:00,20,64,27,111,666
2016-06-22 07:40:00,8,33,21,62,372
2016-06-22 07:50:00,24,68,63,155,930
2016-06-22 08:00:00,33,59,58,150,900
2016-06-22 08:10:00,39,88,84,211,1266
2016-06-22 08:20:00,44,157,150,351,2106
2016-06-22 08:30:00,112,265,56,433,2598
2016-06-22 08:40:00,95,143,107,345,2070
2016-06-22 08:50:00,38,91,83,212,1272
2016-06-22 09:00:00,17,81,45,143,858
2016-06-22 09:10:00,20,51,23,94,564
2016-06-22 09:20:00,32,62,41,135,810
2016-06-22 09:30:00,88,150,62,300,1800
2016-06-22 09:40:00,134,182,93,409,2454
2016-06-22 09:50:00,81,157,110,348,2088
2016-06-22 10:00:00,56,94,88,238,1428
2016-06-22 10:10:00,31,86,55,172,1032
2016-06-22 10:20:00,92,170,74,336,2016
2016-06-22 10:30:00,73,101,84,258,1548
2016-06-22 10:40:00,97,121,113,331,1986
2016-06-22 10:50:00,51,134,179,364,2184
2016-06-22 11:00:00,156,178,128,462,2772
2016-06-22 11:10:00,230,252,248,730,4380
2016-06-22 11:20:00,206,243,211,660,3960
2016-06-22 11:30:00,101,123,119,343,2058
2016-06-22 11:40:00,42,78,54,174,1044
2016-06-22 11:50:00,28,55,19,102,612
2016-06-22 12:00:00,29,95,77,201,1206
2016-06-22 12:10:00,29,82,65,176,1056
2016-06-22 12:20:00,26,99,84,209,1254
2016-06-22 12:30:00,24,71,53,148,888
2016-06-22 12:40:00,25,68,43,136,816
2016-06-22 12:50:00,52,108,91,251,1506
2016-06-22 13:00:00,67,113,103,283,1698
2016-06-22 13:10:00,158,203,186,547,3282
2016-06-22 13:20:00,249,269,266,784,4704
2016-06-22 13:30:00,457,473,470,1400,8400
2016-06-22 13:40:00,594,614,606,1814,10884
2016-06-22 13:50:00,681,701,695,2077,12462
2016-06-22 14:00:00,837,858,848,2543,15258
2016-06-22 14:10:00,988,1010,998,2996,17976
2016-06-22 14:20:00,495,516,510,1521,9126
2016-06-22 14:30:00,535,557,547,1639,9834
2016-06-22 14:40:00,780,801,790,2371,14226
2016-06-22 14:50:00,534,553,546,1633,9798
2016-06-22 15:00:00,722,740,730,2192,13152
2016-06-22 15:10:00,407,427,420,1254,7524
2016-06-22 15:20:00,489,511,502,1502,9012
2016-06-22 15:30:00,703,722,719,2144,12864
2016-06-22 15:40:00,428,453,447,1328,7968
2016-06-22 15:50:00,388,414,411,1213,7278
2016-06-22 16:00:00,544,570,566,1680,10080
2016-06-22 16:10:00,779,798,801,2378,14268
2016-06-22 16:20:00,607,635,628,1870,11220
2016-06-22 16:30:00,703,732,723,2158,12948
2016-06-22 16:40:00,643,671,662,1976,11856
2016-06-22 16:50:00,464,500,491,1455,8730
2016-06-22 17:00:00,324,353,348,1025,6150
2016-06-22 17:10:00,652,686,685,2023,12138
2016-06-22 17:20:00,449,488,480,1417,8502
2016-06-22 17:30:00,479,513,508,1500,9000
2016-06-22 17:40:00,416,449,440,1305,7830
2016-06-22 17:50:00,353,378,376,1107,6642
2016-06-22 18:00:00,315,339,333,987,5922
2016-06-22 18:10:00,267,292,286,845,5070
2016-06-22 18:20:00,207,233,226,666,3996
2016-06-22 18:30:00,198,221,214,633,3798
2016-06-22 18:40:00,176,159,149,484,2904
2016-06-22 18:50:00,68,167,194,429,2574
2016-06-22 19:00:00,119,95,133,347,2082
2016-06-22 19:10:00,65,100,91,256,1536
2016-06-22 19:20:00,34,79,79,192,1152
2016-06-22 19:30:00,38,58,41,137,822
2016-06-22 19:40:00,42,51,46,139,834
2016-06-22 19:50:00,32,62,38,132,792
2016-06-22 20:00:00,24,47,35,106,636
2016-06-22 20:10:00,19,45,31,95,570
2016-06-22 20:20:00,14,45,27,86,516
2016-06-22 20:30:00,7,50,21,78,468
2016-06-22 20:40:00,9,37,20,66,396
2016-06-22 20:50:00,9,30,14,53,318
2016-06-22 21:00:00,6,22,10,38,228
2016-06-22 21:10:00,5,16,6,27,162
2016-06-22 21:20:00,3,7,3,13,78
2016-06-22 21:30:00,0,0,0,0,0
2016-06-22 21:40:00,0,0,0,0,0
2016-06-22 21:50:00,0,0,0,0,0
2016-06-22 22:00:00,0,0,0,0,0
2016-06-22 22:10:00,0,0,0,0,0
2016-06-22 22:20:00,0,0,0,0,0
2016-06-23 03:50:00,0,0,0,0,0
2016-06-23 04:00:00,0,0,0,0,0
2016-06-23 04:10:00,0,0,0,0,0
2016-06-23 04:20:00,0,0,0,0,0
2016-06-23 04:30:00,0,0,0,0,0
2016-06-23 04:40:00,1,3,2,6,36
2016-06-23 04:50:00,6,12,9,27,162
2016-06-23 05:00:00,13,27,17,57,342
2016-06-23 05:10:00,16,36,11,63,378
2016-06-23 05:20:00,12,31,11,54,324
2016-06-23 05:30:00,11,26,10,47,282
2016-06-23 05:40:00,32,26,12,70,420
2016-06-23 05:50:00,40,54,52,146,876
2016-06-23 06:00:00,74,80,78,232,1392
2016-06-23 06:10:00,109,43,126,278,1668
2016-06-23 06:20:00,127,14,131,272,1632
2016-06-23 06:30:00,56,137,158,351,2106
2016-06-23 06:40:00,75,129,107,311,1866
2016-06-23 06:50:00,107,69,123,299,1794
2016-06-23 07:00:00,91,129,116,336,2016
2016-06-23 07:10:00,56,121,122,299,1794
2016-06-23 07:20:00,81,53,112,246,1476
2016-06-23 07:30:00,124,214,126,464,2784
2016-06-23 07:40:00,72,153,151,376,2256
2016-06-23 07:50:00,257,313,267,837,5022
2016-06-23 08:00:00,196,219,212,627,3762
2016-06-23 08:10:00,213,236,234,683,4098
2016-06-23 08:20:00,323,347,344,1014,6084
2016-06-23 08:30:00,412,435,431,1278,7668
2016-06-23 08:40:00,353,377,368,1098,6588
2016-06-23 08:50:00,324,347,338,1009,6054
2016-06-23 09:00:00,463,487,479,1429,8574
2016-06-23 09:10:00,572,597,594,1763,10578
2016-06-23 09:20:00,645,682,674,2001,12006
2016-06-23 09:30:00,677,707,702,2086,12516
2016-06-23 09:40:00,691,716,713,2120,12720
2016-06-23 09:50:00,735,760,755,2250,13500
2016-06-23 10:00:00,475,497,493,1465,8790
2016-06-23 10:10:00,553,571,566,1690,10140
2016-06-23 10:20:00,557,581,576,1714,10284
2016-06-23 10:30:00,551,573,567,1691,10146
2016-06-23 10:40:00,455,479,472,1406,8436
2016-06-23 10:50:00,410,435,429,1274,7644
2016-06-23 11:00:00,395,417,411,1223,7338
2016-06-23 11:10:00,238,263,259,760,4560
2016-06-23 11:20:00,158,182,177,517,3102
2016-06-23 11:30:00,144,169,170,483,2898
2016-06-23 11:40:00,290,132,163,585,3510
2016-06-23 11:50:00,96,179,143,418,2508
2016-06-23 12:00:00,116,195,124,435,2610
2016-06-23 12:10:00,239,245,227,711,4266
2016-06-23 12:20:00,216,237,234,687,4122
2016-06-23 12:30:00,175,197,194,566,3396
2016-06-23 12:40:00,338,358,355,1051,6306
2016-06-23 12:50:00,410,432,428,1270,7620
2016-06-23 13:00:00,450,474,469,1393,8358
2016-06-23 13:10:00,273,298,294,865,5190
2016-06-23 13:20:00,188,244,223,655,3930
2016-06-23 13:30:00,245,269,264,778,4668
2016-06-23 13:40:00,302,325,323,950,5700
2016-06-23 13:50:00,271,293,288,852,5112
2016-06-23 14:00:00,183,205,201,589,3534
2016-06-23 14:10:00,76,124,176,376,2256
2016-06-23 14:20:00,128,130,108,366,2196
2016-06-23 14:30:00,108,90,120,318,1908
2016-06-23 14:40:00,90,127,106,323,1938
2016-06-23 14:50:00,177,169,185,531,3186
2016-06-23 15:00:00,325,302,298,925,5550
2016-06-23 15:10:00,303,323,323,949,5694
2016-06-23 15:20:00,370,391,386,1147,6882
2016-06-23 15:30:00,260,283,278,821,4926
2016-06-23 15:40:00,230,251,247,728,4368
2016-06-23 15:50:00,230,255,251,736,4416
2016-06-23 16:00:00,265,286,283,834,5004
2016-06-23 16:10:00,206,229,225,660,3960
2016-06-23 16:20:00,204,261,145,610,3660
2016-06-23 16:30:00,182,245,109,536,3216
2016-06-23 16:40:00,98,197,96,391,2346
2016-06-23 16:50:00,74,117,99,290,1740
2016-06-23 17:00:00,78,145,118,341,2046
2016-06-23 17:10:00,50,139,131,320,1920
2016-06-23 17:20:00,115,118,146,379,2274
2016-06-23 17:30:00,84,133,138,355,2130
2016-06-23 17:40:00,22,77,70,169,1014
2016-06-23 17:50:00,39,76,64,179,1074
2016-06-23 18:00:00,29,84,61,174,1044
2016-06-23 18:10:00,69,75,55,199,1194
2016-06-23 18:20:00,70,105,93,268,1608
2016-06-23 18:30:00,41,63,53,157,942
2016-06-23 18:40:00,64,80,65,209,1254
2016-06-23 18:50:00,68,72,65,205,1230
2016-06-23 19:00:00,70,92,42,204,1224
2016-06-23 19:10:00,23,31,12,66,396
2016-06-23 19:20:00,84,102,24,210,1260
2016-06-23 19:30:00,82,98,50,230,1380
2016-06-23 19:40:00,45,67,60,172,1032
2016-06-23 19:50:00,24,68,28,120,720
2016-06-23 20:00:00,17,41,19,77,462
2016-06-23 20:10:00,8,8,9,25,150
2016-06-23 20:20:00,27,47,28,102,612
2016-06-23 20:30:00,12,14,14,40,240
2016-06-23 20:40:00,4,3,5,12,72
2016-06-23 20:50:00,8,11,9,28,168
2016-06-23 21:00:00,13,21,19,53,318
2016-06-23 21:10:00,9,13,13,35,210
2016-06-23 21:20:00,5,11,9,25,150
2016-06-23 21:30:00,3,3,3,9,54
2016-06-23 21:40:00,0,0,0,0,0
2016-06-23 21:50:00,0,0,0,0,0
2016-06-23 22:00:00,0,0,0,0,0
2016-06-23 22:10:00,0,0,0,0,0
2016-06-23 22:20:00,0,0,0,0,0
2016-06-24 04:00:00,0,0,0,0,0
2016-06-24 04:10:00,0,0,0,0,0
2016-06-24 04:20:00,0,0,0,0,0
2016-06-24 04:30:00,0,0,0,0,0
2016-06-24 04:40:00,0,0,0,0,0
2016-06-24 04:50:00,0,0,0,0,0
2016-06-24 05:00:00,2,5,3,10,60
2016-06-24 05:10:00,5,9,12,26,156
2016-06-24 05:20:00,11,13,7,31,186
2016-06-24 05:30:00,9,18,9,36,216
2016-06-24 05:40:00,13,12,11,36,216
2016-06-24 05:50:00,12,19,11,42,252
2016-06-24 06:00:00,26,24,31,81,486
2016-06-24 06:10:00,33,30,40,103,618
2016-06-24 06:20:00,19,82,27,128,768
2016-06-24 06:30:00,46,59,62,167,1002
2016-06-24 06:40:00,65,85,71,221,1326
2016-06-24 06:50:00,74,84,94,252,1512
2016-06-24 07:00:00,72,152,133,357,2142
2016-06-24 07:10:00,94,146,162,402,2412
2016-06-24 07:20:00,72,103,123,298,1788
2016-06-24 07:30:00,77,69,114,260,1560
2016-06-24 07:40:00,186,206,167,559,3354
2016-06-24 07:50:00,190,238,273,701,4206
2016-06-24 08:00:00,300,329,321,950,5700
2016-06-24 08:10:00,318,347,340,1005,6030
2016-06-24 08:20:00,188,278,178,644,3864
2016-06-24 08:30:00,230,230,190,650,3900
2016-06-24 08:40:00,483,514,506,1503,9018
2016-06-24 08:50:00,545,570,563,1678,10068
2016-06-24 09:00:00,446,463,457,1366,8196
2016-06-24 09:10:00,428,447,443,1318,7908
2016-06-24 09:20:00,491,514,510,1515,9090
2016-06-24 09:30:00,531,550,545,1626,9756
2016-06-24 09:40:00,420,440,435,1295,7770
2016-06-24 09:50:00,373,393,388,1154,6924
2016-06-24 10:00:00,494,516,512,1522,9132
2016-06-24 10:10:00,492,515,510,1517,9102
2016-06-24 10:20:00,575,594,592,1761,10566
2016-06-24 10:30:00,513,532,532,1577,9462
2016-06-24 10:40:00,436,452,458,1346,8076
2016-06-24 10:50:00,814,834,840,2488,14928
2016-06-24 11:00:00,899,917,915,2731,16386
2016-06-24 11:10:00,667,688,682,2037,12222
